address_raw,address_type,address_clean,lat,lon,geocoding_quality,geocoding_method,matched_address
"AVDA. MIRAFLORES DEL PALO, 21",house_number,"Avenida Miraflores del Palo, 21, Málaga, Spain",36.7224974,-4.3566044,medium,original,"Avenida Miraflores del Palo, Miraflores del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"AVDA. DE MIRAFLORES DEL PALO, 28",house_number,"Avenida de Miraflores del Palo, 28, Málaga, Spain",36.7238265,-4.3568847,high,original,"28, Avenida Miraflores del Palo, Miraflores del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ PADRE LERCHUNDI, 19",house_number,"Calle Padre Lerchundi, 19, Málaga, Spain",36.7192763,-4.3556298,medium,original,"Calle Padre Lerchundi, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España"
"AVDA. SALVADOR ALLENDE, 5",house_number,"Avenida Salvador Allende, 5, Málaga, Spain",36.7200415,-4.3653276,high,original,"5, Avenida Salvador Allende, Echeverría del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España"
"C/ BANDA DEL MAR, 47",house_number,"Calle Banda del Mar, 47, Málaga, Spain",36.7183703,-4.3560193,high,original,"47, Calle Banda del Mar, Playas del Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España"
"C/ REAL, 15",house_number,"Calle Real, 15, Málaga, Spain",36.7217497,-4.3588249,high,original,"15, Calle Real, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ LUIS TOBOADA, 43",house_number,"Calle Luis Toboada, 43, Málaga, Spain",,,failed,none,
"C/ PRACTICANTE FERNANDEZ ALCOLEA,12",house_number,"Calle Practicante Fernandez Alcolea,12, Málaga, Spain",36.7197955,-4.3578298,high,original,"12, Calle Practicante Fernández Alcolea, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29018, España"
"C/ MARCOS ZAPATA, 1",house_number,"Calle Marcos Zapata, 1, Málaga, Spain",36.7235343,-4.3657201,high,original,"1, Calle Marcos Zapata, El Palo, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España"
"C/ JUAN SEBASTIAN ELCANO, 50",house_number,"Calle Juan Sebastian Elcano, 50, Málaga, Spain",,,failed,none,
"C/ CANALES, 7",house_number,"Calle Canales, 7, Málaga, Spain",36.7110564,-4.427451,high,original,"7, Calle Canales, Plaza de Toros Vieja, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España"
"C/ PZA. DE TOROS VIEJA, 21",house_number,"Calle Plaza de Toros Vieja, 21, Málaga, Spain",36.7136292,-4.4290438,high,original,"21, Calle Plaza de Toros Vieja, Perchel Sur, El Perchel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España"
"C/ SEVILLA, 6",house_number,"Calle Sevilla, 6, Málaga, Spain",36.724032,-4.4295634,high,original,"6, Calle Sevilla, La Trinidad (Centro), La Trinidad, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29009, España"
"C/ PADRE ISLA, 2",house_number,"Calle Padre Isla, 2, Málaga, Spain",36.7245987,-4.4049171,high,original,"2, Calle Padre Isla, Monte Sancha, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"PASEO DE SANCHA, 57",house_number,"Paseo de Sancha, 57, Málaga, Spain",36.7224501,-4.3998258,high,original,"57, Paseo de Sancha, Monte Sancha, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"PASEO DE SANCHA, 4 FRENTE BBVA",house_number,"Paseo de Sancha, 4, Málaga, Spain",36.7213944,-4.4049704,high,original,"4, Paseo de Sancha, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"C/ALCALDE PEDRO LUIS ALONSO, 1",house_number,"Calle Alcalde Pedro Luis Alonso, 1, Málaga, Spain",36.7201095,-4.4158425,high,original,"1, Calle Alcalde Pedro Luis Alonso, Ensanche Centro, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
C/ EDUARDO DOMINGUEZ AVILA,street_only,"Calle Eduardo Dominguez Avila, Málaga, Spain",36.7299685,-4.4213861,high,original,"Calle Eduardo Domínguez Ávila, Capuchinos, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
C/ JULIO DE MATHIAS,street_only,"Calle Julio de Mathias, Málaga, Spain",,,failed,none,
"C/ ZURBARAN, 32",house_number,"Calle Zurbaran, 32, Málaga, Spain",36.7336619,-4.4168554,medium,original,"Calle Zurbarán, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"PASEO MARITIMO COMUNIDAD DE MELILLA, 8",house_number,"Paseo Maritimo Comunidad de Melilla, 8, Málaga, Spain",,,failed,none,
"C/ ACTRIZ ROSARIO PINO, 12",house_number,"Calle Actriz Rosario Pino, 12, Málaga, Spain",36.7313938,-4.4243911,medium,original,"Sandra Martos, 12, Calle Actriz Rosario Pino, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"C/ HUERTO DE LOS CLAVELES, 6",house_number,"Calle Huerto de los Claveles, 6, Málaga, Spain",36.7274976,-4.4255742,high,original,"6, Calle Huerto de los Claveles, El Molinillo, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"ALAMEDA DE BARCELO, 48",house_number,"Alameda de Barcelo, 48, Málaga, Spain",36.7312765,-4.4204517,low,street_only_fallback,"Alameda Barceló - Monserrat, Alameda Barceló, San Miguel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"CRISTO DE LA EPIFANIA, 42",house_number,"Cristo de la Epifania, 42, Málaga, Spain",,,failed,none,
"AVDA. NAVARRO LEDESMA, 245",house_number,"Avenida Navarro Ledesma, 245, Málaga, Spain",,,failed,none,
AVDA. MARIA VICTORIA ATENCIA CON C/ ALICIA ALONSO,intersection,"Avenida Maria Victoria Atencia and Calle Alicia Alonso, Málaga, Spain",36.7264791,-4.4825984,low,first_street_of_intersection,"Avenida María Victoria Atencia, Hacienda Altamira, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29071, España"
C/ GIORDANO BRUNO CON AVDA. LOUIS PASTEUR,intersection,"Calle Giordano Bruno and Avenida Louis Pasteur, Málaga, Spain",36.719072,-4.4658943,low,first_street_of_intersection,"Calle Giordano Bruno, Hacienda Bizcochero, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29006, España"
"C/ ROJAS, 69",house_number,"Calle Rojas, 69, Málaga, Spain",36.7347585,-4.4212151,high,original,"69, Calle Rojas, San Miguel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"CARRIL CASTELL, 24",house_number,"Carril Castell, 24, Málaga, Spain",36.7262881,-4.4033273,medium,original,"Carril de Castell, La Vaguada, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España"
"C/ AMARGURA, 52",house_number,"Calle Amargura, 52, Málaga, Spain",36.7295434,-4.4116077,high,original,"52, Calle Amargura, Conde de Ureña, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España"
"C/ LUIS DE MACEDA, 7",house_number,"Calle Luis de Maceda, 7, Málaga, Spain",36.7283132,-4.4122833,medium,original,"Calle Luis de Maceda, Conde de Ureña, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España"
"CAMINO DEL COMENAR, 57",house_number,"Camino del Comenar, 57, Málaga, Spain",,,failed,none,
"ALAMEDA DE CAPUCHINOS, 48",house_number,"Alameda de Capuchinos, 48, Málaga, Spain",36.730909,-4.4186281,high,original,"48, Alameda Capuchinos, Capuchinos, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
"CAMINO DEL COLMENAR, 13",house_number,"Camino del Colmenar, 13, Málaga, Spain",36.734164,-4.4160247,medium,simplified,"Papelería Hermanos Martos, 13, Camino Colmenar, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
CAMINO DE LOS ALMENDRALES (SUPERMERCADO DÍA),street_only,"Camino de los Almendrales, Málaga, Spain",36.7348916,-4.4093059,high,original,"Camino de los Almendrales, Los Pinos del Limonar, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"C/ VICTORIA, 41",house_number,"Calle Victoria, 41, Málaga, Spain",36.7251141,-4.4152345,high,original,"41, Calle Victoria, La Victoria, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España"
"CALLEJONES DEL PERCHEL, 19 FRENTE CLINICA PODOLOGICA",house_number,"Callejones del Perchel, 19, Málaga, Spain",36.7143004,-4.4308194,high,original,"19, Calle Callejones del Perchel, Perchel Sur, El Perchel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España"
"PASEO MARITIMO COMUNIDAD DE MELILLA, 3",house_number,"Paseo Maritimo Comunidad de Melilla, 3, Málaga, Spain",,,failed,none,
"C/ KANDINSKY, 20",house_number,"Calle Kandinsky, 20, Málaga, Spain",36.7151657,-4.4656031,high,original,"20, Calle Kandinsky, Hacienda Bizcochero, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España"
C/ TAMAYO Y BAUS CON C/ JUAN FRANCES BOSCÁ,intersection,"Calle Tamayo y Baus and Calle Juan Frances Boscá, Málaga, Spain",36.7259528,-4.4667865,low,first_street_of_intersection,"Calle Tamayo y Baus, Colonia Santa Inés, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España"
C/ ARISTOFANES CON C/ ESQUILO,intersection,"Calle Aristofanes and Calle Esquilo, Málaga, Spain",36.7233881,-4.4836645,low,first_street_of_intersection,"Calle Aristófanes, El Cónsul, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29071, España"
"AVDA DOLORES RODRIGUEZ DE ARAGÓN, 3",house_number,"Avenida Dolores Rodriguez de Aragón, 3, Málaga, Spain",36.7192225,-4.4861698,high,original,"3, Avenida Dolores Rodríguez de Aragón, Cañada de los Cardos, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España"
"C/ JUAN DE ROBLES, 61",house_number,"Calle Juan de Robles, 61, Málaga, Spain",36.7210582,-4.4647374,medium,original,"Papelería Copíxel, 61, Calle Juan de Robles, Las Morillas, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España"
C/ PABLO BRUNA CON C/ CHARLES DIKENS,intersection,"Calle Pablo Bruna and Calle Charles Dikens, Málaga, Spain",36.7228065,-4.4663108,low,first_street_of_intersection,"Calle Pablo Bruna, Hacienda Roldán, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España"
"C/ JUAN DE ROBLES, CON CALLE ORSON WELLS",intersection,"Calle Juan de Robles, and Calle Orson Wells, Málaga, Spain",36.7216896,-4.4609947,low,first_street_of_intersection,"Calle Juan de Robles, Teatinos, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España"
C/ MIGUEL CARRERA CON C/ DIEGO LOPEZ DE ZUÑIGA,intersection,"Calle Miguel Carrera and Calle Diego Lopez de Zuñiga, Málaga, Spain",36.7234391,-4.468421,low,first_street_of_intersection,"Calle Miguel Carrera, Las Morillas, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España"
C/ DE CARMEN LAFORET CON AVENIDA PEPITA DURAN,intersection,"Calle de Carmen Laforet and Avenida Pepita Duran, Málaga, Spain",36.7223367,-4.4737275,low,first_street_simplified,"Calle Carmen Laforet, El Romeral, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29071, España"
C/ HAMLET CON C/ SHANTI ANDIA,intersection,"Calle Hamlet and Calle Shanti Andia, Málaga, Spain",36.7088979,-4.4583911,low,first_street_of_intersection,"Calle Hamlet, Cortijo Alto, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29006, España"
AVDA SANTIAGO RAMON Y CAJAL,street_only,"Avenida Santiago Ramon y Cajal, Málaga, Spain",36.7475277,-4.4229543,high,original,"Avenida Santiago Ramón y Cajal, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España"
C/ MAZARREDO CON AV. DE ARROYO DE LOS ANGELES,intersection,"Calle Mazarredo and Avenida de Arroyo de los Angeles, Málaga, Spain",36.7272721,-4.4286507,low,first_street_of_intersection,"Calle Mazarredo, La Trinidad (Centro), La Trinidad, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29009, España"
"C/ PADRE MONDEJAR, 3",house_number,"Calle Padre Mondejar, 3, Málaga, Spain",36.7272695,-4.4199837,medium,original,"Calle Padre Mondéjar, El Ejido, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España"
"C/ ANTONIO LINARES PEZZI, 31",house_number,"Calle Antonio Linares Pezzi, 31, Málaga, Spain",36.7333318,-4.4198229,medium,original,"Calle Antonio Linares Pezzi, San Miguel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España"
"C/ FRAILE, 2",house_number,"Calle Fraile, 2, Málaga, Spain",36.7248809,-4.4365425,medium,original,"Calle Eloy Sebastián Fraile, Haza del Campillo, Bailén-Miraflores, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29009, España"
"C/ SALISTRE, 40",house_number,"Calle Salistre, 40, Málaga, Spain",,,failed,none,
C/ CANALES CON CALLE JACINTO VERDAGUER,intersection,"Calle Canales and Calle Jacinto Verdaguer, Málaga, Spain",36.7105137,-4.4282971,low,first_street_of_intersection,"Calle Canales, Plaza de Toros Vieja, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España"
AVDA. DOCTOR GALVEZ GINACHERO ESQ. DON JUAN DE AUSTRIA,intersection,"Avenida Doctor Galvez Ginachero and . Don Juan de Austria, Málaga, Spain",36.7268271,-4.4277547,low,first_street_of_intersection,"Avenida Doctor Gálvez Ginachero, La Trinidad (Centro), La Trinidad, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29009, España"
CALLE PUERTO PAREJO 6-8,house_number,"Calle Puerto Parejo 6-8, Málaga, Spain",36.7278201,-4.4149044,medium,original,"Calle Puerto Parejo, Cristo de la Epidemia, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29012, España"
FRANZ KAFKA,street_only,"Franz Kafka, Málaga, Spain",36.7164517,-4.4653748,high,original,"Calle Franz Kafka, Hacienda Bizcochero, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29006, España"
AVDA. NAVARRO LEDESMA,street_only,"Avenida Navarro Ledesma, Málaga, Spain",,,failed,none,
"BULEVAR DE LOUIS PARTEUR,2",house_number,"Bulevar de Louis Parteur,2, Málaga, Spain",,,failed,none,
"AV. DEL EDITOR ANGEL CAFFARENA, 25",house_number,"Avenida del Editor Angel Caffarena, 25, Málaga, Spain",36.7262653,-4.4783099,high,simplified,"25, Avenida Editor Ángel Caffarena, Torre Atalaya, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España"
